"AÑO","GÉNERO","NACIONALIDAD","PAÍS","ESTADO DE ORIGEN","EDAD","CATEGORÍA","DIALECTO","NIVEL","SEDE","UNIDAD ACADÉMICA","PROGRAMA EDUCATIVO","GRADO","NÚMERO DE ALUMNOS"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","OTOMÍ O ÑAHÑU","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","MAZAHUA O JÑATIO","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO INTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO INTERNO","MAZAHUA O JÑATIO","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO INTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","17","BECADO INTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","NÁHUATL","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","PURÉPECHA O TARASCO","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO INTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","3","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","NÁHUATL","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","OTOMÍ O ÑAHÑU","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","ZAPOTECO O DIIDZAJ","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","NÁHUATL","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","NÁHUATL","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","2"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","MAZAHUA O JÑATIO","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","MAZAHUA O JÑATIO","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","OTOMÍ O ÑAHÑU","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","1","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","BECADO EXTERNO","NÁHUATL","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
"2010","M","MEXICANA","MÉXICO","MÉXICO","16","EXTERNO","","MEDIO SUPERIOR","CHAPINGO","DEIS EN PREPARATORIA AGRÍCOLA","PREPARATORIA AGRÍCOLA","2","1"
